avg_loss,avg_size_multiplier,avg_win,by_state_json,folds_pos_over_total,max_drawdown,profit_factor,sharpe_per_trade,total_return,trades,variant,win_rate
-0.005830369645671552,1.0,0.0226709599039421,"{""unknown"": {""n"": 33, ""PF"": 1.690619924242409, ""exp"": 0.00281}}",3/8,0.04430580608428936,1.690619924242409,0.1374540810963428,0.08971164811690446,33,baseline_no_markov,0.30303030303030304
-0.006569242458378868,1.0,0.033149531801167,"{""up_high_vol"": {""n"": 10, ""PF"": 2.676497396201038, ""exp"": 0.00627}, ""down_high_vol"": {""n"": 2, ""PF"": 0.0, ""exp"": -0.01183}, ""up_low_vol"": {""n"": 10, ""PF"": 2.136699733676172, ""exp"": 0.00525}, ""down_low_vol"": {""n"": 1, ""PF"": 0.0, ""exp"": -0.00518}, ""nan"": {""n"": 1, ""PF"": 0.0, ""exp"": -0.00578}}",3/8,0.04430580608428917,1.6820575589547,0.14249827883722246,0.07696902611934942,24,hard_filter,0.25
-0.003847455994697852,0.6379129846113823,0.016478705529763056,"{""up_high_vol"": {""n"": 10, ""PF"": 2.4971748759964703, ""exp"": 0.00466}, ""down_high_vol"": {""n"": 7, ""PF"": 0.538133360036204, ""exp"": -0.00046}, ""up_low_vol"": {""n"": 10, ""PF"": 1.9820333755164379, ""exp"": 0.00397}, ""down_low_vol"": {""n"": 5, ""PF"": 0.7664066228425578, ""exp"": -0.00019}, ""nan"": {""n"": 1, ""PF"": 0.0, ""exp"": -0.00578}}",3/8,0.02377221326998434,1.8621797333176529,0.14507492576313738,0.07484860625804268,33,soft_sizing,0.30303030303030304
-0.005830369645671552,1.0,0.0226709599039421,"{""up_high_vol"": {""n"": 10, ""PF"": 2.676497396201038, ""exp"": 0.00627}, ""down_high_vol"": {""n"": 7, ""PF"": 0.538133360036204, ""exp"": -0.00186}, ""up_low_vol"": {""n"": 10, ""PF"": 2.136699733676172, ""exp"": 0.00525}, ""down_low_vol"": {""n"": 5, ""PF"": 0.7664066228425578, ""exp"": -0.00077}, ""nan"": {""n"": 1, ""PF"": 0.0, ""exp"": -0.00578}}",3/8,0.04430580608428936,1.690619924242409,0.1374540810963428,0.08971164811690446,33,bad_regime_avoidance,0.30303030303030304
-0.003847455994697852,0.6379129846113825,0.016478705529763056,"{""up_high_vol"": {""n"": 10, ""PF"": 2.4971748759964703, ""exp"": 0.00466}, ""down_high_vol"": {""n"": 7, ""PF"": 0.538133360036204, ""exp"": -0.00046}, ""up_low_vol"": {""n"": 10, ""PF"": 1.9820333755164379, ""exp"": 0.00397}, ""down_low_vol"": {""n"": 5, ""PF"": 0.7664066228425578, ""exp"": -0.00019}, ""nan"": {""n"": 1, ""PF"": 0.0, ""exp"": -0.00578}}",3/8,0.02377221326998434,1.8621797333176529,0.14507492576313738,0.07484860625804268,33,multi_timeframe_soft_sizing,0.30303030303030304
-0.005337397957236153,0.8809523809523809,0.02897708425995324,"{""up_high_vol"": {""n"": 10, ""PF"": 2.676497396201038, ""exp"": 0.0047}, ""up_low_vol"": {""n"": 10, ""PF"": 2.136699733676172, ""exp"": 0.00525}, ""nan"": {""n"": 1, ""PF"": 0.0, ""exp"": -0.00578}}",3/8,0.022867560774920397,2.1716262862256834,0.19345376006781126,0.0922974944792394,21,strategy_routing,0.2857142857142857
